Epsilon,Unnamed: 1,Epsilon Adjusted
0.4515430636612085,,1.0
1.0,,1.0
0.490646195285029,,1.0
0.9920653267231389,,1.0
0.4650403012348671,,1.0
0.673044247145082,,1.0
0.7906629685589867,,1.0
0.1111910597493199,,1.0
0.3384972683948458,,1.0
1.0,,1.0
1.0,,1.0
0.950499086337045,,1.0
0.6722284741509335,,1.0
0.3650364651083931,,1.0
1.0,,1.0
0.9990452496469412,,1.0
0.5664334598529935,,1.0
1.0,,1.0
0.2850172405879393,,1.0
1.0,,1.0
1.0,,1.0
0.1942349395109608,,1.0
0.5366922739649596,,1.0
1.0,,1.0
0.5088443352618289,,1.0
1.0,,1.0
0.4077435915883554,,1.0
1.0,,1.0
0.4496859288911519,,1.0
0.6691969650401979,,1.0
1.0,,1.0
0.0225969916215658,,1.0
0.3148177470216318,,1.0
0.3496197181453602,,1.0
0.2872197192679665,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4306205019487394,,1.0
1.0,,1.0
0.6497989631817386,,1.0
1.0,,1.0
0.2146067734534641,,1.0
0.5913742125451186,,1.0
1.0,,1.0
1.0,,1.0
0.2856449156966504,,1.0
0.6976047532008914,,1.0
0.6626145427499864,,1.0
0.5591877720195477,,1.0
1.0,,1.0
0.3837593891603202,,1.0
0.2143820769569401,,1.0
0.2595798207044714,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3646183770499179,,1.0
1.0,,1.0
0.7487343675748438,,1.0
0.7358278358400765,,1.0
0.5480893420457656,,1.0
0.123705903102292,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3947729097052869,,1.0
1.0,,1.0
1.0,,1.0
0.6941500008314033,,1.0
1.0,,1.0
0.6094927492890502,,1.0
1.0,,1.0
0.6767643459349351,,1.0
0.2266154520656496,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6683569637715362,,1.0
0.6467213376974799,,1.0
1.0,,1.0
0.426106030644682,,1.0
0.6813013236412274,,1.0
0.725348187291344,,1.0
0.350884622124828,,1.0
0.4692786219737608,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5566991647777662,,1.0
1.0,,1.0
0.6326306902933109,,1.0
0.6314674134976321,,1.0
1.0,,1.0
0.6538823682651227,,1.0
1.0,,1.0
0.4274437640173193,,1.0
1.0,,1.0
0.3998586334696256,,1.0
0.5294354167502808,,1.0
0.6672398581366592,,1.0
0.5738084246744634,,1.0
1.0,,1.0
0.9424130049323766,,1.0
0.670471392301098,,1.0
1.0,,1.0
1.0,,1.0
0.5563116622584112,,1.0
0.4913638013593442,,1.0
0.3188759610877544,,1.0
0.6686071956179118,,1.0
0.4591209723588942,,1.0
1.0,,1.0
0.5069991658209385,,1.0
1.0,,1.0
0.6565139546121856,,1.0
0.3675707866695962,,1.0
1.0,,1.0
1.0,,1.0
0.5621064834859302,,1.0
0.3853641793883308,,1.0
1.0,,1.0
0.6859285465747128,,1.0
0.7269594858770824,,1.0
0.663188623249984,,1.0
1.0,,1.0
0.5461506598285475,,1.0
0.7944426876974955,,1.0
1.0,,1.0
0.6294580387815891,,1.0
1.0,,1.0
0.4359521478283528,,1.0
1.0,,1.0
1.0,,1.0
0.5790887697488811,,1.0
0.2533062497233762,,1.0
0.2913405546278673,,1.0
0.510194638181025,,1.0
0.6042609555149286,,1.0
0.2156631574966731,,1.0
0.2569026453050731,,1.0
0.6488914622499076,,1.0
1.0,,1.0
0.5123507423919952,,1.0
1.0,,1.0
0.292726708120716,,1.0
0.4913135419952691,,1.0
1.0,,1.0
0.5289801897018214,,1.0
0.5070017707436422,,1.0
1.0,,1.0
0.5932351692696735,,1.0
1.0,,1.0
0.5869481064249666,,1.0
0.4315399907783382,,1.0
0.7590965786018041,,1.0
0.4214399516963452,,1.0
0.5008421908737354,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4746532316097472,,1.0
0.6796826700861216,,1.0
0.3051548045414692,,1.0
1.0,,1.0
0.3772164591007046,,1.0
0.4584119583632311,,1.0
0.3086291547026087,,1.0
0.7204067799592374,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5196449016068766,,1.0
1.0,,1.0
1.0,,1.0
0.4570490810892308,,1.0
0.4388444941308178,,1.0
0.7830406658305296,,1.0
1.0,,1.0
0.5763994117521823,,1.0
0.6695541990638278,,1.0
0.5433316342347,,1.0
0.644432760054142,,1.0
0.5515129552615476,,1.0
1.0,,1.0
0.587215081957645,,1.0
1.0,,1.0
0.9959674065047724,,1.0
1.0,,1.0
0.6748069846403594,,1.0
0.617594600059315,,1.0
0.2557500775680283,,1.0
0.3372545677303796,,1.0
0.7099418927756812,,1.0
0.5541255204026784,,1.0
0.3867143396278937,,1.0
0.6307868277773429,,1.0
0.5117894948868561,,1.0
0.5898935518047955,,1.0
0.5672109616323199,,1.0
1.0,,1.0
0.1809084571608372,,1.0
0.7151640590824868,,1.0
1.0,,1.0
0.6112956543932975,,1.0
0.6714487709352303,,1.0
0.4553891146471235,,1.0
0.6649246450385831,,1.0
1.0,,1.0
1.0,,1.0
0.5216574475048051,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4995114008931915,,1.0
0.7446317136019275,,1.0
1.0,,1.0
0.4811697422105755,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4295426372697969,,1.0
0.5014198340553547,,1.0
0.3885229648708447,,1.0
1.0,,1.0
0.2533471128771666,,1.0
1.0,,1.0
1.0,,1.0
0.8023487272742548,,1.0
1.0,,1.0
1.0,,1.0
0.6063439653701646,,1.0
0.184246198557889,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5848704669213435,,1.0
1.0,,1.0
1.0,,1.0
0.9693146698325684,,1.0
0.3431314739353763,,1.0
0.2641747556273108,,1.0
0.2191513352730572,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5268138169414098,,1.0
1.0,,1.0
1.0,,1.0
0.2325644141148523,,1.0
0.3391514747978962,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.515093778775962,,1.0
0.6094730354885927,,1.0
0.4553100721088542,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6902421887052143,,1.0
0.3557061300686561,,1.0
1.0,,1.0
0.970993867691992,,1.0
0.3832595124927417,,1.0
0.3847439188929824,,1.0
1.0,,1.0
1.0,,1.0
0.5668017529518211,,1.0
1.0,,1.0
1.0,,1.0
0.6023714044760291,,1.0
0.1076751593889326,,1.0
0.7077178309751173,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5534203211037416,,1.0
0.4426004426144591,,1.0
0.4625380799155669,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2262043708588376,,1.0
0.8152140133676392,,1.0
1.0,,1.0
1.0,,1.0
0.4259658631065081,,1.0
1.0,,1.0
0.3726980253312875,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6033385341517755,,1.0
1.0,,1.0
1.0,,1.0
0.3796968626431153,,1.0
0.268008373995343,,1.0
1.0,,1.0
0.4777707165670214,,1.0
1.0,,1.0
0.9901955602456836,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5585276501129844,,1.0
0.5295363206826627,,1.0
1.0,,1.0
1.0,,1.0
0.6893670867484695,,1.0
0.6411308581960212,,1.0
1.0,,1.0
1.0,,1.0
0.2664831282809662,,1.0
1.0,,1.0
0.541894874177311,,1.0
0.5926033065241985,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2265037480669722,,1.0
1.0,,1.0
0.5813222342784578,,1.0
1.0,,1.0
0.1402337448190106,,1.0
0.190371754447166,,1.0
1.0,,1.0
1.0,,1.0
0.6707750442152075,,1.0
0.2481448976829326,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7079991292459288,,1.0
0.7537030725095737,,1.0
1.0,,1.0
0.3856930947598701,,1.0
0.9946952136522432,,1.0
0.5331266062028767,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.0611598926662614,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.1211996968518735,,1.0
1.0,,1.0
1.0,,1.0
0.2956612091412684,,1.0
1.0,,1.0
0.4143527646124368,,1.0
0.5761302918839045,,1.0
0.6351254748224386,,1.0
1.0,,1.0
0.5704825378675552,,1.0
0.1249901948112524,,1.0
1.0,,1.0
0.2874834035672164,,1.0
1.0,,1.0
0.5505104225135412,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6948010599742442,,1.0
0.3036015719531619,,1.0
0.6532252487532819,,1.0
0.186477477926846,,1.0
0.538084424763273,,1.0
0.289700275355762,,1.0
0.2401132015068858,,1.0
0.5446450425092011,,1.0
1.0,,1.0
0.8174802848181892,,1.0
0.4443651786192101,,1.0
0.1701837940028953,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6517691185615924,,1.0
0.6403114716762055,,1.0
0.9982434270170388,,1.0
1.0,,1.0
1.0,,1.0
0.7152056887793421,,1.0
0.4134660624962368,,1.0
0.3373974723679313,,1.0
0.9655809295855076,,1.0
0.494608834172552,,1.0
1.0,,1.0
0.822387085252487,,1.0
0.7439610575645907,,1.0
0.6113380760818459,,1.0
0.4414626239880817,,1.0
0.5977797227567503,,1.0
1.0,,1.0
0.7161062294650721,,1.0
1.0,,1.0
0.1111664063341992,,1.0
0.1588554294383493,,1.0
1.0,,1.0
0.5299228520469798,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4159926834362354,,1.0
1.0,,1.0
0.3812924919739499,,1.0
1.0,,1.0
0.536195783311802,,1.0
1.0,,1.0
0.4547055556196043,,1.0
1.0,,1.0
0.2098712675343836,,1.0
1.0,,1.0
0.3625634567219727,,1.0
1.0,,1.0
1.0,,1.0
0.7047180638658621,,1.0
1.0,,1.0
0.7046260145397801,,1.0
0.6219912987422157,,1.0
0.5134375410471024,,1.0
1.0,,1.0
0.5958090889549645,,1.0
1.0,,1.0
0.5989206711864005,,1.0
0.3757138419274961,,1.0
0.5813939509970429,,1.0
0.4851329993859457,,1.0
0.3630105101615213,,1.0
0.4407944396971785,,1.0
0.5048672141690242,,1.0
1.0,,1.0
0.4081924560517426,,1.0
0.3113232790571303,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7043698534858893,,1.0
1.0,,1.0
0.4493206860330845,,1.0
0.3408599795922077,,1.0
0.1862929049111169,,1.0
1.0,,1.0
0.630752723424161,,1.0
0.1697284543269538,,1.0
1.0,,1.0
0.2394581928582395,,1.0
0.4120071710861576,,1.0
0.4732455575736314,,1.0
0.4621122537324824,,1.0
0.2480788207705069,,1.0
0.411009963568524,,1.0
1.0,,1.0
1.0,,1.0
0.4260473121736828,,1.0
1.0,,1.0
0.029963185370607,,1.0
0.4672209342735461,,1.0
1.0,,1.0
1.0,,1.0
0.3840231448300222,,1.0
1.0,,1.0
0.4041731475490848,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4692845110371327,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5961860211318932,,1.0
1.0,,1.0
0.7074349830731443,,1.0
1.0,,1.0
1.0,,1.0
0.3801497305391642,,1.0
1.0,,1.0
0.2355763779882913,,1.0
0.1277560371766465,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7536739630223414,,1.0
0.3193026972851677,,1.0
0.4935979251987362,,1.0
1.0,,1.0
0.0672599188451537,,1.0
0.6022194720615033,,1.0
1.0,,1.0
0.4359814484567238,,1.0
0.6906433648078808,,1.0
0.6878560518085934,,1.0
1.0,,1.0
1.0,,1.0
0.5990888238569854,,1.0
1.0,,1.0
0.990505835311912,,1.0
1.0,,1.0
0.3256626848723857,,1.0
0.5941617373123883,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4221951167496872,,1.0
1.0,,1.0
1.0,,1.0
0.7530070912360495,,1.0
0.7770782755866963,,1.0
1.0,,1.0
0.681655675790307,,1.0
0.265811699432507,,1.0
0.451101744775968,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5859729869903534,,1.0
0.9731138924906172,,1.0
1.0,,1.0
1.0,,1.0
0.6645223582272177,,1.0
1.0,,1.0
1.0,,1.0
0.6911174425009684,,1.0
0.4317471115558282,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.678013302662116,,1.0
0.2883145171946815,,1.0
1.0,,1.0
0.7058972662639617,,1.0
0.3575942612932729,,1.0
1.0,,1.0
0.5284588128085065,,1.0
1.0,,1.0
1.0,,1.0
0.4050166494434637,,1.0
0.5449354237716918,,1.0
0.769428156263991,,1.0
1.0,,1.0
1.0,,1.0
0.3002636803770886,,1.0
0.5543130720367374,,1.0
0.7114260622005725,,1.0
0.5116127082990226,,1.0
1.0,,1.0
0.9907153773344812,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7124333285829261,,1.0
0.6048717590548169,,1.0
0.6699578785377807,,1.0
1.0,,1.0
1.0,,1.0
0.5142753958624576,,1.0
0.5324135494310821,,1.0
0.6690777716669906,,1.0
0.5048515560590937,,1.0
0.0581893414334074,,1.0
1.0,,1.0
0.33216508668056,,1.0
1.0,,1.0
0.7164689248440057,,1.0
0.2390827272940781,,1.0
0.4541641419089023,,1.0
0.5416992071792622,,1.0
1.0,,1.0
0.6418999944652559,,1.0
1.0,,1.0
0.4834555097746296,,1.0
0.2550441546344989,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3665599009009313,,1.0
0.3559218512937621,,1.0
0.578314504858795,,1.0
1.0,,1.0
0.6169892155101162,,1.0
1.0,,1.0
0.4843488802415401,,1.0
0.4938054909885376,,1.0
0.6372233074796522,,1.0
0.4199362666088939,,1.0
0.5534313916638921,,1.0
0.9586442014705672,,1.0
1.0,,1.0
1.0,,1.0
0.6722601992636983,,1.0
1.0,,1.0
0.3612878083635061,,1.0
0.0203374036555334,,1.0
1.0,,1.0
0.6933860053294714,,1.0
0.6961359401581869,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7167231651669631,,1.0
1.0,,1.0
0.7018140030215356,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3917673070157451,,1.0
0.6709140146158927,,1.0
0.1967345000656459,,1.0
0.6653087163677117,,1.0
0.6737425999346158,,1.0
0.3386588265626731,,1.0
1.0,,1.0
0.7536837143538907,,1.0
0.5897632993268849,,1.0
0.7230433113576582,,1.0
0.3850125344413377,,1.0
0.5404605315410443,,1.0
1.0,,1.0
0.0104316843938637,,1.0
0.5030596468355755,,1.0
0.3952630146774326,,1.0
1.0,,1.0
0.7302313739366679,,1.0
1.0,,1.0
1.0,,1.0
0.6707496045833907,,1.0
0.1634428931856867,,1.0
0.4878339374852797,,1.0
0.6260062797421176,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7242598835547739,,1.0
1.0,,1.0
1.0,,1.0
0.3174960558252254,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6930851548337391,,1.0
0.6085988739810313,,1.0
1.0,,1.0
0.3430485746809396,,1.0
1.0,,1.0
0.7239564858386758,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5858330757046438,,1.0
1.0,,1.0
0.4714975285816749,,1.0
0.1919374911803739,,1.0
1.0,,1.0
1.0,,1.0
0.3062465554990936,,1.0
1.0,,1.0
0.5962598889020625,,1.0
0.5711842980961053,,1.0
0.0475955743006458,,1.0
0.3731797059755934,,1.0
0.7485075537764406,,1.0
0.1145008941905797,,1.0
1.0,,1.0
0.1314541936152391,,1.0
1.0,,1.0
0.214540609703266,,1.0
1.0,,1.0
1.0,,1.0
0.4429211825081918,,1.0
0.6857661400371666,,1.0
0.4940994173040272,,1.0
0.4209732587863184,,1.0
1.0,,1.0
1.0,,1.0
0.6343932220269127,,1.0
1.0,,1.0
0.3844858821694482,,1.0
1.0,,1.0
0.3258067614568355,,1.0
0.5237314285877613,,1.0
0.5218795352057352,,1.0
0.6085916705807143,,1.0
0.6939571110115381,,1.0
0.4230601439226778,,1.0
1.0,,1.0
0.6843913791585556,,1.0
0.398521202785198,,1.0
1.0,,1.0
0.7097861062044336,,1.0
0.7217932633189542,,1.0
0.5288442290310419,,1.0
1.0,,1.0
1.0,,1.0
0.275144965847226,,1.0
0.1740585635769401,,1.0
0.3413722358478939,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4108187147122205,,1.0
0.7113560946222004,,1.0
0.049542558962685,,1.0
1.0,,1.0
0.4624760724099135,,1.0
0.3442190654650814,,1.0
0.5096510459381722,,1.0
0.522136591796216,,1.0
1.0,,1.0
1.0,,1.0
0.5369471527239466,,1.0
1.0,,1.0
1.0,,1.0
0.6618267302587049,,1.0
1.0,,1.0
0.1829936879673451,,1.0
0.5141179085720881,,1.0
0.4529837505120413,,1.0
1.0,,1.0
0.9917547336768852,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.1046126738629951,,1.0
1.0,,1.0
0.3846262609660639,,1.0
0.9932310783984508,,1.0
0.6746735700333861,,1.0
1.0,,1.0
1.0,,1.0
0.4423707489313794,,1.0
1.0,,1.0
0.5415139474332081,,1.0
0.9999980741466272,,1.0
0.6284007129838628,,1.0
0.5384740030555683,,1.0
1.0,,1.0
1.0,,1.0
0.3261207129831484,,1.0
0.6649499945505007,,1.0
1.0,,1.0
1.0,,1.0
0.5390433866524795,,1.0
1.0,,1.0
0.4929697542985969,,1.0
1.0,,1.0
1.0,,1.0
0.3943819047341015,,1.0
0.1835020043551716,,1.0
1.0,,1.0
1.0,,1.0
0.3408027226735837,,1.0
0.7789200446125293,,1.0
0.5605253819772799,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4096186450043632,,1.0
0.3076592982643658,,1.0
0.6505977016950952,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5873692237158281,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.2777464466761971,,1.0
0.4745703275548517,,1.0
0.2663019589843598,,1.0
0.6903370793655306,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5020123994704885,,1.0
0.4240706897253274,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.0332656608117577,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7047961164192372,,1.0
1.0,,1.0
0.4229986054520951,,1.0
1.0,,1.0
0.8154647982445333,,1.0
0.3420771514430629,,1.0
1.0,,1.0
0.7446877252082794,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6640357820795112,,1.0
1.0,,1.0
1.0,,1.0
0.6458159140738796,,1.0
0.7279603298877726,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.3719049678255981,,1.0
0.6257800497716345,,1.0
0.3596516348893956,,1.0
0.6825382735682551,,1.0
0.097451306277292,,1.0
1.0,,1.0
0.4903822402787968,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4815750578031075,,1.0
0.3432525642810671,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.1831348579240637,,1.0
1.0,,1.0
0.6530667405884661,,1.0
0.3336772709086724,,1.0
1.0,,1.0
0.9729524893411124,,1.0
0.986690133111979,,1.0
0.7194243061928095,,1.0
1.0,,1.0
0.4079729658473673,,1.0
0.4719973339674212,,1.0
1.0,,1.0
0.2367976547522335,,1.0
1.0,,1.0
1.0,,1.0
0.4816714938682035,,1.0
0.5747056933766376,,1.0
0.2234026323069786,,1.0
0.6503572306940683,,1.0
0.2832211808619156,,1.0
0.4591615770881176,,1.0
0.6113980350083705,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6716854421603293,,1.0
0.5297250141612827,,1.0
0.5076338628445916,,1.0
0.4913539601360438,,1.0
0.594416030614391,,1.0
0.4135898455042806,,1.0
1.0,,1.0
0.2449012237834568,,1.0
0.9943325662454174,,1.0
0.6820904487469248,,1.0
0.583934927701059,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.9918656764884314,,1.0
1.0,,1.0
0.6861912686680038,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6582743666442255,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4576882876770972,,1.0
1.0,,1.0
1.0,,1.0
0.1242211442701096,,1.0
0.7006940775229553,,1.0
0.6971606501864123,,1.0
0.5629289609427188,,1.0
1.0,,1.0
0.2808798170393056,,1.0
1.0,,1.0
1.0,,1.0
0.682747884487935,,1.0
0.70549832085732,,1.0
1.0,,1.0
0.193910558459476,,1.0
0.3721774459075239,,1.0
0.4416880273966734,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6041337023735908,,1.0
0.5350572334951483,,1.0
0.0397324218716225,,1.0
1.0,,1.0
0.6295653550962069,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4568473205072564,,1.0
0.5124072808679558,,1.0
1.0,,1.0
1.0,,1.0
0.3442470249259574,,1.0
1.0,,1.0
0.5195322034005896,,1.0
0.6848237308558811,,1.0
0.4430045442627925,,1.0
0.561367920454285,,1.0
1.0,,1.0
0.206106362765274,,1.0
1.0,,1.0
0.4105390498483547,,1.0
0.3969446380446619,,1.0
0.4119246530002832,,1.0
1.0,,1.0
0.3841469597207395,,1.0
0.5987377170804283,,1.0
1.0,,1.0
0.4137370182808708,,1.0
0.5957135219175144,,1.0
0.7434867340436018,,1.0
0.2598917933283547,,1.0
1.0,,1.0
1.0,,1.0
0.5227054500320301,,1.0
1.0,,1.0
0.6681940500382806,,1.0
0.4816573030551364,,1.0
0.1978595764199386,,1.0
1.0,,1.0
0.5722727709562505,,1.0
0.6297424997774063,,1.0
1.0,,1.0
0.6896057888397492,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5385189067382624,,1.0
0.6407961548227932,,1.0
0.29667149348974,,1.0
0.8017395646636134,,1.0
0.7076708567186062,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5829129713952039,,1.0
1.0,,1.0
1.0,,1.0
0.1075504085996617,,1.0
1.0,,1.0
0.1370777811399114,,1.0
0.6147528211474346,,1.0
1.0,,1.0
0.3106431064131384,,1.0
0.5950436093943828,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6148728668923826,,1.0
0.4386079442785239,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.7101680929221963,,1.0
0.5165434653349021,,1.0
0.6877928160537675,,1.0
1.0,,1.0
0.4079609450977524,,1.0
1.0,,1.0
0.5464131453792633,,1.0
0.5890415973380962,,1.0
1.0,,1.0
1.0,,1.0
0.456682647293838,,1.0
1.0,,1.0
1.0,,1.0
0.4598934457349841,,1.0
1.0,,1.0
0.5594756776172802,,1.0
0.5110906049115289,,1.0
1.0,,1.0
0.6704186464732373,,1.0
1.0,,1.0
0.5108902671249953,,1.0
0.6780646834890095,,1.0
0.7630550639296327,,1.0
0.5053980124578409,,1.0
1.0,,1.0
1.0,,1.0
0.7223009344588743,,1.0
0.1435937295228468,,1.0
0.4821854985877814,,1.0
0.2333109591367155,,1.0
1.0,,1.0
0.4852677312897275,,1.0
0.6900508290165537,,1.0
0.7599392482137256,,1.0
0.4355990773460622,,1.0
0.6052362452107724,,1.0
0.4390454466702235,,1.0
0.7008931721258005,,1.0
1.0,,1.0
0.2733253293511788,,1.0
0.6909376364519472,,1.0
1.0,,1.0
0.1921310233648456,,1.0
1.0,,1.0
1.0,,1.0
0.6877308098793633,,1.0
0.6359350805941115,,1.0
0.7625618856385845,,1.0
1.0,,1.0
0.5867580075561185,,1.0
0.5327290681946076,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5864385791162652,,1.0
0.5515229137421468,,1.0
1.0,,1.0
1.0,,1.0
0.7080988344108794,,1.0
0.4030750457108917,,1.0
1.0,,1.0
0.3333027588883054,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4546564333959271,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.4508341283680684,,1.0
0.5083620381061348,,1.0
1.0,,1.0
1.0,,1.0
0.5661921770934865,,1.0
0.1873181512866656,,1.0
0.6103339808241872,,1.0
1.0,,1.0
0.4246223298249136,,1.0
0.4265586435797114,,1.0
0.4577196019022571,,1.0
1.0,,1.0
1.0,,1.0
0.5853513911780875,,1.0
1.0,,1.0
0.4668353899497801,,1.0
1.0,,1.0
0.4918201329150844,,1.0
0.9732584212491012,,1.0
1.0,,1.0
0.324974739919198,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.6998764760795607,,1.0
1.0,,1.0
0.5086289702371333,,1.0
0.6077094269527915,,1.0
0.35888296371207,,1.0
1.0,,1.0
1.0,,1.0
0.5814033511608796,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.5874121322304935,,1.0
0.385376385657624,,1.0
1.0,,1.0
1.0,,1.0
0.5383365914533446,,1.0
1.0,,1.0
0.5416599197572619,,1.0
0.5612387536419035,,1.0
0.5352867133690621,,1.0
0.5075666905031455,,1.0
0.5593585500123792,,1.0
1.0,,1.0
0.3911735280270493,,1.0
0.7009563920329002,,1.0
1.0,,1.0
1.0,,1.0
0.3840929298968358,,1.0
0.4562814204479019,,1.0
1.0,,1.0
1.0,,1.0
0.5511842064388753,,1.0
1.0,,1.0
0.044181817911119,,1.0
0.6865925776582527,,1.0
0.7739856031067169,,1.0
0.4572769420692165,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.1840240307717764,,1.0
1.0,,1.0
0.153470052152561,,1.0
0.5268293203494632,,1.0
0.447447489897128,,1.0
1.0,,1.0
1.0,,1.0
0.4983767694003939,,1.0
0.6840500318223207,,1.0
0.5631708518873124,,1.0
1.0,,1.0
1.0,,1.0
1.0,,1.0
0.9718965525564934,,1.0
1.0,,1.0
1.0,,1.0
0.7125464301220362,,1.0
1.0,,1.0
0.501289022386323,,1.0
1.0,,1.0
1.0,,1.0
0.955530101412418,,1.0
0.2701363080244453,,1.0
0.3367701417145535,,1.0
0.9526710971994736,,1.0
1.0,,1.0
0.5354789256855667,,1.0
0.5514076499023216,,1.0
0.5795892165023596,,1.0
1.0,,1.0
1.0,,1.0
0.4160575942161734,,1.0
